business_name,category,city,address,phone,website,maps_url,rating,review_count,extracted_date,source_query
La Serena Abogados,abogados,Valparaíso,,+56942729219,https://www.laserenaabogados.cl/,https://www.google.com/maps/search/?api=1&query=La%20Serena%20Abogados&query_place_id=ChIJizmDzujzryYRwB5mivmliIc,,0,2026-02-25,abogado Valparaíso
Asesoría Jurídica Limarí,abogados,Valparaíso,,+56945821432,,https://www.google.com/maps/search/?api=1&query=Asesor%C3%ADa%20Jur%C3%ADdica%20Limar%C3%AD&query_place_id=ChIJ5Y14EQO-TycRtpQJfTqGHSU,,0,2026-02-25,abogado Valparaíso
Abogada Camila Molina Tapia.,abogados,Valparaíso,,+56942802889,http://abogadamolina.cl/,https://www.google.com/maps/search/?api=1&query=Abogada%20Camila%20Molina%20Tapia.&query_place_id=ChIJU9bVy02LLUcRA3Lvz3MrFAY,,0,2026-02-25,abogado Valparaíso
ABOGADOS INDEMNIZACIÓN NEGLIGENCIAS VÍCTIMAS,abogados,Valparaíso,"Cristóbal Colón 359, 1780000 La Serena, Coquimbo, Chile",+56977634661,https://abogados-coquimbo-la-serena-mario-robledo-santelices.ueniweb.com/?utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=ABOGADOS%20INDEMNIZACI%C3%93N%20NEGLIGENCIAS%20V%C3%8DCTIMAS&query_place_id=ChIJe5zt9MLJkZYRwendLmdUlbE,,0,2026-02-25,abogado Valparaíso
Andrés Hess - Abogado,abogados,Valparaíso,,+56935666579,https://www.al-hess.cl/,https://www.google.com/maps/search/?api=1&query=Andr%C3%A9s%20Hess%20-%20Abogado&query_place_id=ChIJz-dsRP7K-QgRwdT6myEebKw,,0,2026-02-25,abogado Valparaíso
Abogado Juan vilichich & Asociados La Serena,abogados,Valparaíso,,+56989218159,https://www.facebook.com/abogado.vilichich.LaSerena/,https://www.google.com/maps/search/?api=1&query=Abogado%20Juan%20vilichich%20%26%20Asociados%20La%20Serena&query_place_id=ChIJbdMc9GdxLwgR9ueUPLH5uZc,,0,2026-02-25,abogado Valparaíso
JUSTICIA CON ALMA,abogados,Valparaíso,,+56998888889,https://sites.google.com/view/justicia-con-alma,https://www.google.com/maps/search/?api=1&query=JUSTICIA%20CON%20ALMA&query_place_id=ChIJD7N3gagFuUURTRrwiXthL04,,0,2026-02-25,abogado Valparaíso
ByR Servicios Juridicos,abogados,Valparaíso,,+56933784747,https://www.byrjuridico.com/,https://www.google.com/maps/search/?api=1&query=ByR%20Servicios%20Juridicos&query_place_id=ChIJy2vRAA7z6W8RodRlUAy_wPQ,,0,2026-02-25,abogado Valparaíso
Jonathan Pasten Abogado,abogados,Valparaíso,,+56976965141,,https://www.google.com/maps/search/?api=1&query=Jonathan%20Pasten%20Abogado&query_place_id=ChIJ3ap_vefJjywRsXKqWX6boo8,,0,2026-02-25,abogado Valparaíso
Receptora Judicial Nathaly Parada La Serena,abogados,Valparaíso,,+56992417662,,https://www.google.com/maps/search/?api=1&query=Receptora%20Judicial%20Nathaly%20Parada%20La%20Serena&query_place_id=ChIJnw70i2tqNS0RgZ-3cKvCgZc,,0,2026-02-25,abogado Valparaíso
Defensa Experta,abogados,Valparaíso,,+56984106617,https://www.defensaexperta.cl/,https://www.google.com/maps/search/?api=1&query=Defensa%20Experta&query_place_id=ChIJZ4RqTx3BZkQRIaYNgWzqiXg,,0,2026-02-25,abogado Valparaíso
Francisco Elgueta Robles Abogado,abogados,Valparaíso,,+56973352910,,https://www.google.com/maps/search/?api=1&query=Francisco%20Elgueta%20Robles%20Abogado&query_place_id=ChIJ3ZWQLCGX9Q4R1LWLp9shFfg,,0,2026-02-25,abogado Valparaíso
ThompsonbrooksAbogados,abogados,Valparaíso,,+56923979979,,https://www.google.com/maps/search/?api=1&query=ThompsonbrooksAbogados&query_place_id=ChIJ4_e8W7_6ZYMRAfz1HAWmvyg,,0,2026-02-25,abogado Valparaíso
ARGANDOÑA&CIA ABOGADOS,abogados,Valparaíso,,+56961199880,https://argandonaycia.cl/#b3-flex-full-modules,https://www.google.com/maps/search/?api=1&query=ARGANDO%C3%91A%26CIA%20ABOGADOS&query_place_id=ChIJS61238MvUUIRWhkveFDc7yo,,0,2026-02-25,abogado Valparaíso
MAJOO abogados,abogados,Valparaíso,,+56942550888,https://majoo.cl/,https://www.google.com/maps/search/?api=1&query=MAJOO%20abogados&query_place_id=ChIJMTZKJKdcl4YRM1QKzzPiW8A,,0,2026-02-25,abogado Valparaíso
Peritajes Boyd,abogados,Valparaíso,,+56994429907,https://www.peritajesboyd.cl/,https://www.google.com/maps/search/?api=1&query=Peritajes%20Boyd&query_place_id=ChIJZ5br8Z21lIARr6FPezGBhqU,,0,2026-02-25,abogado Valparaíso
SIT,abogados,Valparaíso,,+56988283881,,https://www.google.com/maps/search/?api=1&query=SIT&query_place_id=ChIJZ_ga1_0qKKQR8GI89Ic55xo,,0,2026-02-25,abogado Valparaíso
G&D Abogadas,abogados,Valparaíso,,+56995642602,http://www.gdabogadas.cl/,https://www.google.com/maps/search/?api=1&query=G%26D%20Abogadas&query_place_id=ChIJRch-nFO0VagRkYDntC4kRwM,,0,2026-02-25,abogado Valparaíso
Consuelo Giselle,abogados,Valparaíso,,+56953126438,,https://www.google.com/maps/search/?api=1&query=Consuelo%20Giselle&query_place_id=ChIJJeE0ikalgUkRHrWmFOoMp28,,0,2026-02-25,abogado Valparaíso
mbcia,abogados,Valparaíso,"Bandera, 8320298 Santiago, Región Metropolitana, Chile",+56224896000,http://www.mbcia.cl/contacto.html,https://www.google.com/maps/search/?api=1&query=mbcia&query_place_id=ChIJe2libaTFYpYR29GagSZhDgg,,0,2026-02-25,abogado Valparaíso
Gestion Legal Chile,abogados,Valparaíso,,+56978048063,http://www.gestiondefensalegal.cl/,https://www.google.com/maps/search/?api=1&query=Gestion%20Legal%20Chile&query_place_id=ChIJkwa4V3gTCqIRdZfLCxQATPc,,0,2026-02-25,abogado Valparaíso
licenciada jp,abogados,Valparaíso,,+56964458861,,https://www.google.com/maps/search/?api=1&query=licenciada%20jp&query_place_id=ChIJ_xukhqDnPYEROFZ0wwbHGjk,,0,2026-02-25,abogado Valparaíso
Divorcios y pensiones,abogados,Valparaíso,,+56226971380,,https://www.google.com/maps/search/?api=1&query=Divorcios%20y%20pensiones&query_place_id=ChIJK63jFKTFYpYRmRjHwTtgn38,,0,2026-02-25,abogado Valparaíso
Tu Caso Laboral,abogados,Valparaíso,,,http://www.tucasolaboral.cl/,https://www.google.com/maps/search/?api=1&query=Tu%20Caso%20Laboral&query_place_id=ChIJOzcW-BbmBK4RRzrzBsIF5pA,,0,2026-02-25,abogado Valparaíso
Alejandro Chandia Abogado,abogados,Valparaíso,"Miraflores 178, 8320215 Santiago, Región Metropolitana, Chile",+56992109252,http://alejandrochandia.cl/,https://www.google.com/maps/search/?api=1&query=Alejandro%20Chandia%20Abogado&query_place_id=ChIJ3WCYWJ_FYpYRwCfi4y2x850,,0,2026-02-25,abogado Valparaíso
Rutas Formativas Laborales,abogados,Valparaíso,"Miraflores 130, 8320215 Santiago, Región Metropolitana, Chile",+566003001999,https://rutasformativolaborales.cl/,https://www.google.com/maps/search/?api=1&query=Rutas%20Formativas%20Laborales&query_place_id=ChIJVVXl36HFYpYRf9gShnDbJRk,,0,2026-02-25,abogado Valparaíso
Abogados Delgado & CIA,abogados,Valparaíso,"Prat n°814, oficina 503, 2340000 Valparaíso, Chile",+56322587337,,https://www.google.com/maps/search/?api=1&query=Abogados%20Delgado%20%26%20CIA&query_place_id=ChIJuSmMS-fhiZYR9TlDFAo-_IE,,0,2026-02-25,abogado Valparaíso
Magasich y Compania,abogados,Valparaíso,"Prat 725, 2340000 Valparaíso, Chile",,http://www.magasichycia.cl/,https://www.google.com/maps/search/?api=1&query=Magasich%20y%20Compania&query_place_id=ChIJCY8KOCzhiZYRWMI23H0WI_E,,0,2026-02-25,abogado Valparaíso
Sucursal Caja los Andes - Viña Del Mar,clinicas,Valparaíso,"Quinta 269, 2571512 Viña del Mar, Valparaíso, Chile",+566005100000,https://agendamiento.cajalosandes.cl/,https://www.google.com/maps/search/?api=1&query=Sucursal%20Caja%20los%20Andes%20-%20Vi%C3%B1a%20Del%20Mar&query_place_id=ChIJjYHyHAreiZYRBinAqQju9A4,3.9,890,2026-02-25,clínica médica Valparaíso
Hospital Dr. Gustavo Fricke,clinicas,Valparaíso,"Álvarez 1532, Viña del Mar, Valparaíso, Chile",+56322577603,http://www.hospitalfricke.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Dr.%20Gustavo%20Fricke&query_place_id=ChIJL5PYRnHeiZYR110hAufZ6Xw,3.3,795,2026-02-25,clínica médica Valparaíso
Centro Médico Veterinario de Valparaíso,clinicas,Valparaíso,"Doce de Febrero 73, 2340002 Valparaíso, Chile",+56322757309,,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Veterinario%20de%20Valpara%C3%ADso&query_place_id=ChIJDefCfNrgiZYR5wMZgwW2-CI,4.2,682,2026-02-25,clínica médica Valparaíso
Centro Médico CEMIN,clinicas,Valparaíso,"Progreso 279, Villa Alemana, Valparaíso, Chile",+56323244900,http://www.cemin.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20CEMIN&query_place_id=ChIJzyIpsXjXiZYR0n0olJFNhio,4.2,663,2026-02-25,clínica médica Valparaíso
SPA & Wellness Dr. Roy Sothers,clinicas,Valparaíso,"Av. Borgoño 12425, Viña del Mar, Valparaíso, Chile",+56976182533,http://www.sparoysothers.cl/,https://www.google.com/maps/search/?api=1&query=SPA%20%26%20Wellness%20Dr.%20Roy%20Sothers&query_place_id=ChIJITUGRqLdiZYRApO0fcLEB7U,4.4,481,2026-02-25,clínica médica Valparaíso
Hospital Carlos Van Buren,clinicas,Valparaíso,"San Ignacio 725, Valparaíso, Chile",+56322364000,http://www.hospitalcarlosvanburen.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Carlos%20Van%20Buren&query_place_id=ChIJU20wfdzgiZYRph8Pllr77hg,3.2,407,2026-02-25,clínica médica Valparaíso
Clínica Oftalmológica ISV,clinicas,Valparaíso,"4 Nte. 1330, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile",+56322380800,https://www.clinicaisv.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Oftalmol%C3%B3gica%20ISV&query_place_id=ChIJbwaJ1d7diZYRZ-Di8iX1Jm8,3.9,295,2026-02-25,clínica médica Valparaíso
Clínica Veterinaria Doctor Martín Ormeño Franco,clinicas,Valparaíso,"Arlegui 1109, 2520454 Viña del Mar, Valparaíso, Chile",+56322694715,,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Doctor%20Mart%C3%ADn%20Orme%C3%B1o%20Franco&query_place_id=ChIJQ7BgC3XeiZYRXTZLdGu4c2U,3.5,281,2026-02-25,clínica médica Valparaíso
ICNC - Instituto Clinico de Neurociencias,clinicas,Valparaíso,"Arlegui, Gala 263, Oficina 603. Edificio, Viña del Mar, Valparaíso, Chile",+56322883938,http://www.icnc.cl/,https://www.google.com/maps/search/?api=1&query=ICNC%20-%20Instituto%20Clinico%20de%20Neurociencias&query_place_id=ChIJv8Yn4eLdiZYRh27koQ_G_sg,4.7,273,2026-02-25,clínica médica Valparaíso
Centro Más Salud Kinesiología,clinicas,Valparaíso,"Av. Valparaíso 161, oficina 6, Viña del Mar, Valparaíso, Chile",+56974980021,http://www.centromassalud.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A1s%20Salud%20Kinesiolog%C3%ADa&query_place_id=ChIJBX9t6dXdiZYReJc2cyl5usA,5,203,2026-02-25,clínica médica Valparaíso
